label_id,paxinos_name,proposed_acronym,proposed_name,acronym_basis,basis_detail,confidence,review_status,current_structure_acronym,current_structure_name,resource_action,r,g,b,duplicate_resolution
849,tectal gray,TecGra,tectal gray,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,TG_849,tectal gray,kept_for_review_or_manual_approval,147,83,255,
850,triangular septal nucleus,TriS,triangular septal nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,TSN_850,triangular septal nucleus,kept_for_review_or_manual_approval,166,130,225,
851,tenia tecta,TenTec,tenia tecta,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,TT_851,tenia tecta,kept_for_review_or_manual_approval,189,255,0,
852,terete hypothalamic nucleus,TerHyp,terete hypothalamic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,THN_852,terete hypothalamic nucleus,kept_for_review_or_manual_approval,255,97,0,
853,temporal associatin cortex,TeA,temporal association cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: TeA,official_local,pending_review,TeA,temporal associatin cortex,kept_for_review_or_manual_approval,208,212,107,
854,telencepahlon,Tel,telencepahlon,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,T_854,telencepahlon,kept_for_review_or_manual_approval,240,255,178,
855,tegmentum,Teg,tegmentum,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,T_855,tegmentum,kept_for_review_or_manual_approval,44,242,242,
856,thalamus,TH,thalamus,manual_common_neuroanatomy,Allen-style broad abbreviation,high,pending_review,T_856,thalamus,kept_for_review_or_manual_approval,223,146,0,
858,olfactory tubercle,OTub,olfactory tubercle,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,OT_858,olfactory tubercle,kept_for_review_or_manual_approval,255,239,0,
863,tuberal region of lateral hypothalamus,TubLHyp,tuberal region of lateral hypothalamus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,TROLH_863,tuberal region of lateral hypothalamus,kept_for_review_or_manual_approval,84,11,203,
864,nucleus of the trapezoid body,TraBod,nucleus of the trapezoid body,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,NOTTB_864,nucleus of the trapezoid body,kept_for_review_or_manual_approval,0,144,199,
865,Not done yet!,NotDonYet,Not done yet!,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,NDY_865,Not done yet!,kept_for_review_or_manual_approval,92,0,255,
866,Unlabeled areas,UnlAre,Unlabeled areas,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,UA_866,Unlabeled areas,kept_for_review_or_manual_approval,255,178,186,
869,primary visual cortex,V1,primary visual cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V1,official_local,pending_review,V1,primary visual cortex,kept_for_review_or_manual_approval,231,233,89,
870,"primary visual cortex, binocular area",V1B,"primary visual cortex, binocular area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V1B,official_local,pending_review,V1B,"primary visual cortex, binocular area",kept_for_review_or_manual_approval,254,255,178,
871,"primary visual cortex, monocular area",V1M,"primary visual cortex, monocular area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V1M,official_local,pending_review,V1M,"primary visual cortex, monocular area",kept_for_review_or_manual_approval,250,255,0,
872,visual cortex,CTX872,visual cortex,paxinos_cortex_file_container,"Cortex file gives acronym ""---"" for broad container; unique CTX+ID placeholder assigned.",medium,pending_review,VC_872,visual cortex,kept_for_review_or_manual_approval,250,255,89,
873,"secondary visual cortex, lateral area",V2L,"secondary visual cortex, lateral area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V2L,official_local,pending_review,V2L,"secondary visual cortex, lateral area",kept_for_review_or_manual_approval,253,255,178,
874,"secondary visual cortex, mediolateral area",V2ML,"secondary visual cortex, mediolateral area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V2ML,official_local,pending_review,V2ML,"secondary visual cortex, mediolateral area",kept_for_review_or_manual_approval,248,255,0,
875,"secondary visual cortex, mediomedial area",V2MM,"secondary visual cortex, mediomedial area",paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: V2MM,official_local,pending_review,V2MM,"secondary visual cortex, mediomedial area",kept_for_review_or_manual_approval,250,255,89,
876,ventral anterior thalamic nucleus,VA,ventral anterior thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,VATN_876,ventral anterior thalamic nucleus,kept_for_review_or_manual_approval,255,179,0,
879,"ventral cochlear nucleus, anterior part",VCochA,"ventral cochlear nucleus, anterior part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VCNAP_879,"ventral cochlear nucleus, anterior part",kept_for_review_or_manual_approval,0,243,255,
880,"ventral cochlear nucleus, granule cell layer",VCochGra,"ventral cochlear nucleus, granule cell layer",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VCNGCL_880,"ventral cochlear nucleus, granule cell layer",kept_for_review_or_manual_approval,0,243,255,
881,"ventral cochlear nucleus, capsular part",VCochCap,"ventral cochlear nucleus, capsular part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VCNCP_881,"ventral cochlear nucleus, capsular part",kept_for_review_or_manual_approval,163,119,237,
882,"ventral cochlear nucleus, posterior part",VCochP,"ventral cochlear nucleus, posterior part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VCNPP_882,"ventral cochlear nucleus, posterior part",kept_for_review_or_manual_approval,0,236,255,
883,"ventral cochlear nucleus, posterior part, octopus cell area",VCochPOct,"ventral cochlear nucleus, posterior part, octopus cell area",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VCNPPO_883,"ventral cochlear nucleus, posterior part, octopus cell area",kept_for_review_or_manual_approval,108,35,229,
884,ventral part of claustrum,VCla,ventral part of claustrum,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VPOC_884,ventral part of claustrum,kept_for_review_or_manual_approval,136,71,242,
885,nucleus of the vertical limb of the diagonal band,VerLimDiaBan,nucleus of the vertical limb of the diagonal band,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,NOTVLO_885,nucleus of the vertical limb of the diagonal band,kept_for_review_or_manual_approval,168,233,89,
886,ventral endopiriform nucleus,VEnd,ventral endopiriform nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VEN_886,ventral endopiriform nucleus,kept_for_review_or_manual_approval,131,95,191,
887,ventral geniculate nucleus,VG,ventral geniculate nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VGN_887,ventral geniculate nucleus,kept_for_review_or_manual_approval,255,233,178,
891,ventral intermediate entorhinal cortex,VIEnt,ventral intermediate entorhinal cortex,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VIEC_891,ventral intermediate entorhinal cortex,kept_for_review_or_manual_approval,242,255,178,
892,ventrolateral thalamic nucleus,VenT,ventrolateral thalamic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VTN_892,ventrolateral thalamic nucleus,kept_for_review_or_manual_approval,255,232,178,
894,ventrolateral hypothalamic nucleus,VenHyp,ventrolateral hypothalamic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VHN_894,ventrolateral hypothalamic nucleus,kept_for_review_or_manual_approval,87,23,191,
895,ventral nucleus of the lat lemniscus,VLatLem,ventral nucleus of the lat lemniscus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VNOTLL_895,ventral nucleus of the lat lemniscus,kept_for_review_or_manual_approval,44,239,141,
896,ventrolateral periaqueductal gray,VLPAG,ventrolateral periaqueductal gray,manual_common_neuroanatomy,standard subdivision abbreviation,high,pending_review,VPG_896,ventrolateral periaqueductal gray,kept_for_review_or_manual_approval,118,119,233,
897,ventrolateral preoptic nucleus,VenPO,ventrolateral preoptic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VPN_897,ventrolateral preoptic nucleus,kept_for_review_or_manual_approval,212,84,0,
898,ventral linear nucleus of the thalamus,VLinTH,ventral linear nucleus of the thalamus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VLNOTT_898,ventral linear nucleus of the thalamus,kept_for_review_or_manual_approval,233,209,142,
899,ventromedial thalamic nucleus,VenT_899,ventromedial thalamic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VTN_899,ventromedial thalamic nucleus,kept_for_review_or_manual_approval,223,192,107,Acronym VenT duplicated with label_id 892; suffixed with label_id for uniqueness.
900,ventromedial hypothalamic nucleus,VenHyp_900,ventromedial hypothalamic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VHN_900,ventromedial hypothalamic nucleus,kept_for_review_or_manual_approval,255,161,89,Acronym VenHyp duplicated with label_id 894; suffixed with label_id for uniqueness.
902,"ventromedial hypothalamic nucleus, central part",VenHypC,"ventromedial hypothalamic nucleus, central part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VHNCP_902,"ventromedial hypothalamic nucleus, central part",kept_for_review_or_manual_approval,255,111,0,
903,"ventromedial hypothalamic nucleus, dorsomedial part",VenHypDor,"ventromedial hypothalamic nucleus, dorsomedial part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VHNDP_903,"ventromedial hypothalamic nucleus, dorsomedial part",kept_for_review_or_manual_approval,233,102,0,
904,ventromedial nucleus of the hypothalamus shell,VenHypShe,ventromedial nucleus of the hypothalamus shell,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VNOTHS_904,ventromedial nucleus of the hypothalamus shell,kept_for_review_or_manual_approval,255,162,89,
905,"ventromedial hypothalamic nucleus, ventrolateral part",VenHypVen,"ventromedial hypothalamic nucleus, ventrolateral part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VHNVP_905,"ventromedial hypothalamic nucleus, ventrolateral part",kept_for_review_or_manual_approval,233,152,89,
906,ventromedial preoptic nucleus,VenPO_906,ventromedial preoptic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VPN_906,ventromedial preoptic nucleus,kept_for_review_or_manual_approval,223,109,0,Acronym VenPO duplicated with label_id 897; suffixed with label_id for uniqueness.
907,ventral orbital cortex,VO,ventral orbital cortex,paxinos_cortex_file_exact_id,Exact ID match in Paxinos_Watson_Labels_Cortex.txt: VO,official_local,pending_review,VO,ventral orbital cortex,kept_for_review_or_manual_approval,249,255,107,
908,vascular organ of the lamina terminalis,VasOrgLamTer,vascular organ of the lamina terminalis,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VOOTLT_908,vascular organ of the lamina terminalis,kept_for_review_or_manual_approval,97,23,216,
909,ventral pallidum,VPal,ventral pallidum,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VP_909,ventral pallidum,kept_for_review_or_manual_approval,255,233,0,
910,ventral posterolateral thalamic nucleus,VPL,ventral posterolateral thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,VPTN_910,ventral posterolateral thalamic nucleus,kept_for_review_or_manual_approval,212,165,35,
911,ventral posteromedial thalamic nucleus,VPM,ventral posteromedial thalamic nucleus,manual_common_neuroanatomy,standard abbreviation,high,pending_review,VPTN_911,ventral posteromedial thalamic nucleus,kept_for_review_or_manual_approval,255,196,35,
912,"ventral posterior nucleus of the thalamus, parvicellular part",VPTHpc,"ventral posterior nucleus of the thalamus, parvicellular part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VPNOTT_912,"ventral posterior nucleus of the thalamus, parvicellular part",kept_for_review_or_manual_approval,233,171,0,
914,ventral reuniens thalamic nucleus,VReuT,ventral reuniens thalamic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VRTN_914,ventral reuniens thalamic nucleus,kept_for_review_or_manual_approval,255,171,0,
915,ventral subiculum,VSub,ventral subiculum,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VS_915,ventral subiculum,kept_for_review_or_manual_approval,241,255,178,
916,ventral tegmental area,VTA,ventral tegmental area,manual_common_neuroanatomy,standard abbreviation,high,pending_review,VTA_916,ventral tegmental area,kept_for_review_or_manual_approval,68,35,203,
917,"ventral tegmental area, rostral part",VTgR,"ventral tegmental area, rostral part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VTARP_917,"ventral tegmental area, rostral part",kept_for_review_or_manual_approval,118,231,233,
918,ventral tuberomammillary nucleus,TMv,ventral tuberomammillary nucleus,manual_common_neuroanatomy,tuberomammillary ventral,high,pending_review,VTN_918,ventral tuberomammillary nucleus,kept_for_review_or_manual_approval,255,208,178,
919,ventral tenia tecta,VTenTec,ventral tenia tecta,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VTT_919,ventral tenia tecta,kept_for_review_or_manual_approval,187,255,0,
923,ventral tegmental nucleus,VTg,ventral tegmental nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,VTN_923,ventral tegmental nucleus,kept_for_review_or_manual_approval,160,107,246,
926,nucleus X,X_926,nucleus X,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,NX_926,nucleus X,kept_for_review_or_manual_approval,0,179,247,Acronym X duplicated with label_id 3; suffixed with label_id for uniqueness.
927,xiphoid thalamic nucleus,XipT,xiphoid thalamic nucleus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,XTN_927,xiphoid thalamic nucleus,kept_for_review_or_manual_approval,244,198,71,
928,nucleus Y,Y,nucleus Y,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,NY_928,nucleus Y,kept_for_review_or_manual_approval,76,182,223,
929,nucleus Z,Z,nucleus Z,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,NZ_929,nucleus Z,kept_for_review_or_manual_approval,83,11,199,
930,zona incerta,ZonInc,zona incerta,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ZI_930,zona incerta,kept_for_review_or_manual_approval,255,140,0,
931,"zona incerta, caudal part",ZonIncC,"zona incerta, caudal part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ZICP_931,"zona incerta, caudal part",kept_for_review_or_manual_approval,223,120,0,
932,"zona incerta, dorsal part",ZonIncD,"zona incerta, dorsal part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ZIDP_932,"zona incerta, dorsal part",kept_for_review_or_manual_approval,255,139,0,
933,"zona incerta, rostral part",ZonIncR,"zona incerta, rostral part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ZIRP_933,"zona incerta, rostral part",kept_for_review_or_manual_approval,255,181,89,
934,"zona incerta, ventral part",ZonIncV,"zona incerta, ventral part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ZIVP_934,"zona incerta, ventral part",kept_for_review_or_manual_approval,255,221,178,
935,zona layer of the superior colliculus,ZonSCol,zona layer of the superior colliculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ZLOTSC_935,zona layer of the superior colliculus,kept_for_review_or_manual_approval,127,118,255,
936,artery,Art,artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,A_936,artery,kept_for_review_or_manual_approval,229,71,216,
938,anterior commissure,ACom,anterior commissure,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,AC_938,anterior commissure,kept_for_review_or_manual_approval,149,233,59,
939,"anterior commissure, anterior part",AComA,"anterior commissure, anterior part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ACAP_939,"anterior commissure, anterior part",kept_for_review_or_manual_approval,219,255,178,
940,anterior cerebral artery,ACerArt,anterior cerebral artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ACA_940,anterior cerebral artery,kept_for_review_or_manual_approval,242,0,221,
941,"anterior commissure, intrabulbar part",AComInt,"anterior commissure, intrabulbar part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ACIP_941,"anterior commissure, intrabulbar part",kept_for_review_or_manual_approval,175,255,89,
942,"anterior commissure, posterior part",AComP,"anterior commissure, posterior part",rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ACPP_942,"anterior commissure, posterior part",kept_for_review_or_manual_approval,130,255,0,
943,alveus of the hippocampus,AlvHP,alveus of the hippocampus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,AOTH_943,alveus of the hippocampus,kept_for_review_or_manual_approval,140,255,89,
945,accessory olfactory tract,AccO,accessory olfactory tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,AOT_945,accessory olfactory tract,kept_for_review_or_manual_approval,182,255,0,
946,ansoparamedian fissure,AnsFis,ansoparamedian fissure,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,AF_946,ansoparamedian fissure,kept_for_review_or_manual_approval,89,11,212,
947,arteries,Art_947,arteries,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,A_947,arteries,kept_for_review_or_manual_approval,255,0,222,Acronym Art duplicated with label_id 936; suffixed with label_id for uniqueness.
948,ascending fibers of the facial nerve,AscFib7,ascending fibers of the facial nerve,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,AFOTFN_948,ascending fibers of the facial nerve,kept_for_review_or_manual_approval,141,83,233,
949,anterior spinal artery,ASpiArt,anterior spinal artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,ASA_949,anterior spinal artery,kept_for_review_or_manual_approval,229,0,208,
950,azygous anterior cerebral artery,AzyACerArt,azygous anterior cerebral artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,AACA_950,azygous anterior cerebral artery,kept_for_review_or_manual_approval,216,0,196,
951,azygous pericallosal artery,AzyPerArt,azygous pericallosal artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,APA_951,azygous pericallosal artery,kept_for_review_or_manual_approval,255,35,233,
953,basilar artery,BasArt,basilar artery,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,BA_953,basilar artery,kept_for_review_or_manual_approval,216,71,202,
954,brachium of the inferior colliculus,BraICol_954,brachium of the inferior colliculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,BOTIC_954,brachium of the inferior colliculus,kept_for_review_or_manual_approval,148,119,195,Acronym BraICol duplicated with label_id 156; suffixed with label_id for uniqueness.
955,brachium of the superior colliculus,BraSCol,brachium of the superior colliculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,BOTSC_955,brachium of the superior colliculus,kept_for_review_or_manual_approval,255,99,89,
957,cerebellar white matter,CbWhiMat,cerebellar white matter,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CWM_957,cerebellar white matter,kept_for_review_or_manual_approval,0,244,72,
958,corpus callosum,CorCal,corpus callosum,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CC_958,corpus callosum,kept_for_review_or_manual_approval,105,255,0,
960,cingulum,Cin,cingulum,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,C_960,cingulum,kept_for_review_or_manual_approval,63,255,0,
961,choroid plexus,ChoPle,choroid plexus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CP_961,choroid plexus,kept_for_review_or_manual_approval,255,89,130,
962,commissure of the inferior colliculus,ComICol_962,commissure of the inferior colliculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,COTIC_962,commissure of the inferior colliculus,kept_for_review_or_manual_approval,157,142,216,Acronym ComICol duplicated with label_id 208; suffixed with label_id for uniqueness.
963,commissure of the lateral lemniscus,ComLLem,commissure of the lateral lemniscus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,COTLL_963,commissure of the lateral lemniscus,kept_for_review_or_manual_approval,131,107,229,
965,cerebral peduncle,CerPed,cerebral peduncle,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CP_965,cerebral peduncle,kept_for_review_or_manual_approval,225,178,255,
966,Corticospinal tract,Cor,Corticospinal tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CT_966,Corticospinal tract,kept_for_review_or_manual_approval,175,59,255,
967,commissure of the superior colliculus,ComSCol,commissure of the superior colliculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,COTSC_967,commissure of the superior colliculus,kept_for_review_or_manual_approval,255,186,178,
968,commissural stria terminalis,ComStrTer,commissural stria terminalis,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CST_968,commissural stria terminalis,kept_for_review_or_manual_approval,188,255,178,
970,cuneate fasciculus,CunFas,cuneate fasciculus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,CF_970,cuneate fasciculus,kept_for_review_or_manual_approval,97,0,250,
971,dorsal acoustic stria,DAcoStr,dorsal acoustic stria,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,DAS_971,dorsal acoustic stria,kept_for_review_or_manual_approval,0,199,255,
972,dorsal corticospinal tract,DCor,dorsal corticospinal tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,DCT_972,dorsal corticospinal tract,kept_for_review_or_manual_approval,89,239,164,
973,deep cerebral white matter,DeeCerWhiMat,deep cerebral white matter,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,DCWM_973,deep cerebral white matter,kept_for_review_or_manual_approval,208,255,178,
975,dorsal fornix,DFor,dorsal fornix,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,DF_975,dorsal fornix,kept_for_review_or_manual_approval,204,255,178,
976,dorsal hippocampal commissure,DHCom,dorsal hippocampal commissure,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,DHC_976,dorsal hippocampal commissure,kept_for_review_or_manual_approval,201,255,178,
978,dorsal lateral olfactory tract,DLO_978,dorsal lateral olfactory tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,DLOT_978,dorsal lateral olfactory tract,kept_for_review_or_manual_approval,184,255,0,Acronym DLO duplicated with label_id 237; suffixed with label_id for uniqueness.
981,dorsal spinocerebellar tract,DSpi,dorsal spinocerebellar tract,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,DST_981,dorsal spinocerebellar tract,kept_for_review_or_manual_approval,135,59,255,
986,external capsule,ECap,external capsule,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,EC_986,external capsule,kept_for_review_or_manual_approval,151,255,89,
988,external medullary lamina,EMedLam,external medullary lamina,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,EML_988,external medullary lamina,kept_for_review_or_manual_approval,156,107,233,
989,fornix,For,fornix,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,F_989,fornix,kept_for_review_or_manual_approval,84,255,0,
990,fimbria of the hippocampus,FimHP,fimbria of the hippocampus,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,FOTH_990,fimbria of the hippocampus,kept_for_review_or_manual_approval,97,11,229,
991,forceps minor of the corpus callosum,ForMinCorCal,forceps minor of the corpus callosum,rule_generated_from_paxinos_name,Algorithmic acronym generated from Paxinos raw name; requires manual review before use as curated label.,low,pending_review,FMOTCC_991,forceps minor of the corpus callosum,kept_for_review_or_manual_approval,159,255,89,
